"reviewStatus","reviewer","reviewNotes","bookTitle","grade","term","readingType","regionId","chapterTitle","questionType","difficulty","prompt","options","answerIndex","answerText","answerRubric","successResponse","retryResponse","sourceLabel","sourceExcerpt","bookId","chapterId","questionId"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（2）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“人家”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“人家”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《草房子》·第一章 秃鹤（2）","大路上，偶

尔有人走过，都是匆匆的样子，仿佛在这种阳光下一旦呆久了，就会被

烧着似的。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-2","local-4年级-四年级下册必读-草房子-chapter-2-q2"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（2）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“人家”说明故事变化","提到“人家”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《草房子》·第一章 秃鹤（2）","有几个老师一边看，一边在喉咙里咯咯咯地笑，还有

几个老师笑得弯下腰去，然后跑进屋里喝口水，润了润笑干了的嗓子。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-2","local-4年级-四年级下册必读-草房子-chapter-2-q3"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（3）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","秃鹤 | 我的帽子 | 白鸽","0","秃鹤","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《草房子》·第一章 秃鹤（3）","正当大家看得如痴如醉时，油麻地小学又出现了一道好风景：秃鹤

第一回戴着他父亲给他买的帽子上学来了。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-3","local-4年级-四年级下册必读-草房子-chapter-3-q1"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（3）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“秃鹤”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“秃鹤”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《草房子》·第一章 秃鹤（3）","等秃鹤另寻空隙追出

门时，阿恕已不知藏到什么鬼地方去了。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-3","local-4年级-四年级下册必读-草房子-chapter-3-q2"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（3）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“秃鹤”说明故事变化","提到“秃鹤”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《草房子》·第一章 秃鹤（3）","”

当天夜里，熟睡的秃鹤被父亲叫醒，矇矇眬眬地见到了看上去可怜

巴巴的桑桑，并听见桑桑吭哧吭哧地说：

“

我以后再也不摘你的帽子

了

……”

4","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-3","local-4年级-四年级下册必读-草房子-chapter-3-q3"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 1","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","人生 | 虫性 | 讲昆虫故事","0","人生","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《昆虫记》·昆虫记 片段 1","跟随法布尔的脚步，进入一个生动有趣的昆虫世界；追随法布尔的
精神，探索自然永恒的奥秘。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-1","local-5年级-五年级上册必读-昆虫记-chapter-1-q1"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 1","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“人生”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“人生”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《昆虫记》·昆虫记 片段 1","因为那原本开阔敞亮无遮拦的视野，现今已经变得
十分局促。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-1","local-5年级-五年级上册必读-昆虫记-chapter-1-q2"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 1","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“人生”说明故事变化","提到“人生”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《昆虫记》·昆虫记 片段 1","到了春天，如果碰巧下点雨，这里也会长出一些青
草，吸引牧羊人赶来他们的羊群。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-1","local-5年级-五年级上册必读-昆虫记-chapter-1-q3"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 2","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","我的荒石园 | 伊甸园 | 当然","0","我的荒石园","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《昆虫记》·昆虫记 片段 2","我的荒石园里有一些掺着石子的红土，据说曾经被人耕种过，长过
一些葡萄。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-2","local-5年级-五年级上册必读-昆虫记-chapter-2-q1"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 2","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“伊甸园”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“伊甸园”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《昆虫记》·昆虫记 片段 2","我对这些可爱的小邻居的离开感到十分惋惜，但对那
个凶悍的蜥蜴，则没有丝毫的惋惜之情。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-2","local-5年级-五年级上册必读-昆虫记-chapter-2-q2"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 2","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“实验室”说明故事变化","提到“实验室”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《昆虫记》·昆虫记 片段 2","毕竟我的实验室天然自足，不需花费纳税人一分
钱。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-2","local-5年级-五年级上册必读-昆虫记-chapter-2-q3"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 3","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","白面螽斯的 | 蒂克 | 蒂克——蒂克","0","白面螽斯的","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《昆虫记》·昆虫记 片段 3","白面螽斯的习惯
在昆虫中，白面螽斯的歌喉和仪表是首屈一指的。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-3","local-5年级-五年级上册必读-昆虫记-chapter-3-q1"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 3","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“蒂克”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“蒂克”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《昆虫记》·昆虫记 片段 3","令人恼火的
是，我们已经无法从化石上考证，但幸运的是可以从石炭纪昆虫的后代
身上得到一些线索。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-3","local-5年级-五年级上册必读-昆虫记-chapter-3-q2"
"pending","","","昆虫记","5","上册","必读","ocean-ruins","昆虫记 片段 3","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“现在”说明故事变化","提到“现在”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《昆虫记》·昆虫记 片段 3","现在，袋子瘪
了，只剩空袋子和唯一的部件
——
乳液塞子。","local-5年级-五年级上册必读-昆虫记","local-5年级-五年级上册必读-昆虫记-chapter-3","local-5年级-五年级上册必读-昆虫记-chapter-3-q3"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 1","memory","1","云端信使轻声问：刚才这段里，哪个线索最值得记住？","真实的故事 | 问这干吗 | 是的","0","真实的故事","","云端信使点点头：对，就是这个线索。你已经抓住故事里的关键了。","云端信使提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《小王子》·小王子 片段 1","圣埃克絮佩里
（
Antoine De Saint-Exupéry 1900-1944
）

◆
◆
◆
我六岁那年，在一本描写原始森林的名叫《真实的故事》的书上，
看见过一幅精彩的插图，画的是一条蟒蛇在吞吃一头猛兽。","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-1","local-5年级-五年级上册选读-小王子-chapter-1-q1"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 1","plot_choice","2","云端信使摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“问这干吗”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“问这干吗”这条线索继续找","","云端信使露出笑容：没错，真正的冒险者会顺着故事线索往前走。","云端信使指了指书页：想一想，这一段里什么事情让故事继续前进？","《小王子》·小王子 片段 1","等我总算说得出话时，我对他说：
“
可是
……
你在这儿干吗？","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-1","local-5年级-五年级上册选读-小王子-chapter-1-q2"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 1","npc_dialogue","2","云端信使说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“问这干吗”说明故事变化","提到“问这干吗”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","云端信使把这条线索记进冒险日志：说得好，我们可以继续前进了。","云端信使温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《小王子》·小王子 片段 1","比如说，他把它叫作
“3251
号小行星
”
。","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-1","local-5年级-五年级上册选读-小王子-chapter-1-q3"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 2","memory","1","云端信使轻声问：刚才这段里，哪个线索最值得记住？","等什么 | 多漂亮的房子 | 绵羊当真吃灌木吗","0","等什么","","云端信使点点头：对，就是这个线索。你已经抓住故事里的关键了。","云端信使提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《小王子》·小王子 片段 2","我有很可靠的理由，足以相信小王子原先住的那个星球，就是
B612
号小行星。","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-2","local-5年级-五年级上册选读-小王子-chapter-2-q1"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 2","plot_choice","2","云端信使摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“等什么”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“等什么”这条线索继续找","","云端信使露出笑容：没错，真正的冒险者会顺着故事线索往前走。","云端信使指了指书页：想一想，这一段里什么事情让故事继续前进？","《小王子》·小王子 片段 2","可你为什么想让绵羊去吃小猴面包树呢？","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-2","local-5年级-五年级上册选读-小王子-chapter-2-q2"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 2","npc_dialogue","2","云端信使说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“等什么”说明故事变化","提到“等什么”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","云端信使把这条线索记进冒险日志：说得好，我们可以继续前进了。","云端信使温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《小王子》·小王子 片段 2","”
过了一会儿，你又说：

“
你知道
……
一个人感到非常忧伤的时候，他就喜欢看日落
……”
“
这么说，看四十三次的那天，你感到非常忧伤？","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-2","local-5年级-五年级上册选读-小王子-chapter-2-q3"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 3","memory","1","云端信使轻声问：刚才这段里，哪个线索最值得记住？","再见啦 | 那么刺有什么用呢 | 正事","0","再见啦","","云端信使点点头：对，就是这个线索。你已经抓住故事里的关键了。","云端信使提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《小王子》·小王子 片段 3","◆
◆
◆
第五天，还是羊的事情，把小王子生活的秘密向我揭开了。","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-3","local-5年级-五年级上册选读-小王子-chapter-3-q1"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 3","plot_choice","2","云端信使摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“再见啦”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“再见啦”这条线索继续找","","云端信使露出笑容：没错，真正的冒险者会顺着故事线索往前走。","云端信使指了指书页：想一想，这一段里什么事情让故事继续前进？","《小王子》·小王子 片段 3","她不愿像虞美
人
[1]
那样一亮相就是满脸皱纹。","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-3","local-5年级-五年级上册选读-小王子-chapter-3-q2"
"pending","","","小王子","5","上册","选读","sky-kingdom","小王子 片段 3","npc_dialogue","2","云端信使说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“再见啦”说明故事变化","提到“再见啦”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","云端信使把这条线索记进冒险日志：说得好，我们可以继续前进了。","云端信使温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《小王子》·小王子 片段 3","他举着罩子，茫然不知所措
地站在那儿。","local-5年级-五年级上册选读-小王子","local-5年级-五年级上册选读-小王子-chapter-3","local-5年级-五年级上册选读-小王子-chapter-3-q3"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（1）","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","祖师道 | 悟空道 | 似这般可得长生么","0","祖师道","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《西游记》·第二回 悟彻菩提真妙理（1）","悟彻菩提真妙理

断魔归本合元神

话表美猴王得了姓名，怡然踊跃，对菩提前作礼启谢。","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-1","local-5年级-五年级下册必读-西游记-chapter-1-q1"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（1）","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“祖师道”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“祖师道”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《西游记》·第二回 悟彻菩提真妙理（1）","祖师打他三下者，教他三更时分存心，倒背着手走入里

面；将中门关上者，教他从后门进步，秘处传他道也。","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-1","local-5年级-五年级下册必读-西游记-chapter-1-q2"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（1）","npc_dialogue","2","沙漠记录员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“悟空道”说明故事变化","提到“悟空道”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","沙漠记录员把这条线索记进冒险日志：说得好，我们可以继续前进了。","沙漠记录员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《西游记》·第二回 悟彻菩提真妙理（1）","”悟空道：“我也头圆顶天，足方履地，一般","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-1","local-5年级-五年级下册必读-西游记-chapter-1-q3"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（2）","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","祖师道 | 你等起去 | 有甚祸事","0","祖师道","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《西游记》·第二回 悟彻菩提真妙理（2）","有九窍四肢，五脏六腑，何以比人不同？","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-2","local-5年级-五年级下册必读-西游记-chapter-2-q1"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（2）","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“祖师道”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“祖师道”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《西游记》·第二回 悟彻菩提真妙理（2）","”祖师

道：“我也不罪你，但只是你去罢。","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-2","local-5年级-五年级下册必读-西游记-chapter-2-q2"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（2）","npc_dialogue","2","沙漠记录员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“祖师道”说明故事变化","提到“祖师道”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","沙漠记录员把这条线索记进冒险日志：说得好，我们可以继续前进了。","沙漠记录员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《西游记》·第二回 悟彻菩提真妙理（2）","”魔王见了，笑

道：“你身不满四尺，年不过三旬，手内又无兵器，怎么大胆猖狂，要

寻我见甚么上下？","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-2","local-5年级-五年级下册必读-西游记-chapter-2-q3"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（3）","memory","1","沙漠记录员轻声问：刚才这段里，哪个线索最值得记住？","元神 | 三元 | 八极","0","元神","","沙漠记录员点点头：对，就是这个线索。你已经抓住故事里的关键了。","沙漠记录员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《西游记》·第二回 悟彻菩提真妙理（3）","你量我无兵器，我两只手够着天边月哩！","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-3","local-5年级-五年级下册必读-西游记-chapter-3-q1"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（3）","plot_choice","2","沙漠记录员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“地涌金莲”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“地涌金莲”这条线索继续找","","沙漠记录员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","沙漠记录员指了指书页：想一想，这一段里什么事情让故事继续前进？","《西游记》·第二回 悟彻菩提真妙理（3）","“地涌金莲”也

比喻说法透彻，说得天上坠花，地下涌出莲花。","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-3","local-5年级-五年级下册必读-西游记-chapter-3-q2"
"pending","","","西游记","5","下册","必读","ancient-desert","第二回 悟彻菩提真妙理（3）","npc_dialogue","2","沙漠记录员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“元神”说明故事变化","提到“元神”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","沙漠记录员把这条线索记进冒险日志：说得好，我们可以继续前进了。","沙漠记录员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《西游记》·第二回 悟彻菩提真妙理（3）","又，《史

记》卷一百二十八《龟策传》：“孔子闻之曰：‘神龟知吉凶，而骨直空枯；日为德而","local-5年级-五年级下册必读-西游记","local-5年级-五年级下册必读-西游记-chapter-3","local-5年级-五年级下册必读-西游记-chapter-3-q3"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第二章 刷栅栏","memory","1","雪峰向导轻声问：刚才这段里，哪个线索最值得记住？","大米苏里号 | 汤姆 | 要知道","0","大米苏里号","","雪峰向导点点头：对，就是这个线索。你已经抓住故事里的关键了。","雪峰向导提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《汤姆-索亚历险记》·第二章 刷栅栏","刷栅栏
夏天的早晨清新而怡人，尤其是星期六的早晨。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-1","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-1-q1"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第二章 刷栅栏","plot_choice","2","雪峰向导摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“大米苏里号”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“大米苏里号”这条线索继续找","","雪峰向导露出笑容：没错，真正的冒险者会顺着故事线索往前走。","雪峰向导指了指书页：想一想，这一段里什么事情让故事继续前进？","《汤姆-索亚历险记》·第二章 刷栅栏","船长、水手、甚至
是引擎、马达都归他管。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-1","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-1-q2"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第二章 刷栅栏","npc_dialogue","2","雪峰向导说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“大米苏里号”说明故事变化","提到“大米苏里号”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","雪峰向导把这条线索记进冒险日志：说得好，我们可以继续前进了。","雪峰向导温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《汤姆-索亚历险记》·第二章 刷栅栏","他吹着口哨，一蹦一跳地跑回屋
去，向波莉姨妈领赏去了。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-1","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-1-q3"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第三章一","memory","1","雪峰向导轻声问：刚才这段里，哪个线索最值得记住？","姨妈 | 嘘嘘 | 全干好了姨妈","0","姨妈","","雪峰向导点点头：对，就是这个线索。你已经抓住故事里的关键了。","雪峰向导提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《汤姆-索亚历险记》·第三章一","见钟情
这是一间多功能的房间，波莉姨妈用它做卧室、早餐室，有时候也
做图书室。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-2","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-2-q1"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第三章一","plot_choice","2","雪峰向导摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“姨妈”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“姨妈”这条线索继续找","","雪峰向导露出笑容：没错，真正的冒险者会顺着故事线索往前走。","雪峰向导指了指书页：想一想，这一段里什么事情让故事继续前进？","《汤姆-索亚历险记》·第三章一","姨妈揪住汤姆，狠狠地揍了一顿，以惩罚他
用土疙瘩丢席德。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-2","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-2-q2"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第三章一","npc_dialogue","2","雪峰向导说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“汤姆”说明故事变化","提到“汤姆”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","雪峰向导把这条线索记进冒险日志：说得好，我们可以继续前进了。","雪峰向导温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《汤姆-索亚历险记》·第三章一","汤姆躺下身去，罪过，他竟然连
晚祷都没有做！","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-2","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-2-q3"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第四章大名人（1）","memory","1","雪峰向导轻声问：刚才这段里，哪个线索最值得记住？","圣经 | 山中圣训 | 巴罗","0","圣经","","雪峰向导点点头：对，就是这个线索。你已经抓住故事里的关键了。","雪峰向导提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《汤姆-索亚历险记》·第四章大名人（1）","汤姆

月亮隐去，太阳出现，白昼、黑夜轮回更替。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-3","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-3-q1"
"pending","","","汤姆-索亚历险记","6","上册","必读","ice-mountain","第四章大名人（1）","plot_choice","2","雪峰向导摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“圣经”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“圣经”这条线索继续找","","雪峰向导露出笑容：没错，真正的冒险者会顺着故事线索往前走。","雪峰向导指了指书页：想一想，这一段里什么事情让故事继续前进？","《汤姆-索亚历险记》·第四章大名人（1）","谁拥有十

张黄票，校长就会亲自给这个孩子颁奖，奖励他一本《圣经》。","local-6年级-六年级上册必读-汤姆-索亚历险记","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-3","local-6年级-六年级上册必读-汤姆-索亚历险记-chapter-3-q2"
